,invoice_no,customer_id,gender,age,category,quantity,price,payment_method,invoice_date,shopping_mall
18230,346eacfd-49b9-4206-a38b-829acd4f36a4,fa31608e-8df1-4155-a7d3-53f8fd6eb5af,Female,23,Electronics,3,722.55,Online,2023-03-30,Istinye Park
18231,1717d45a-728a-4732-a6db-6d1f2abe8245,1e7a2cf0-5993-4051-b6bf-bc19ad7fe186,Male,42,Home & Garden,4,75.77,Debit Card,2024-10-24,Kanyon
18232,07e6d208-bcbd-4a04-a39f-9815fa2f7f95,a6e6cc5e-9074-447c-9569-26101dbb820d,Female,20,Home & Garden,9,469.35,Credit Card,2023-09-02,Kanyon
18233,b53aa443-7cd2-46ee-ab86-d270138d40e2,a542f5f3-5da1-4bf0-86ad-34b29942de2b,Female,38,Clothing,9,501.0,Online,2023-09-23,Istinye Park
18234,2fa865bb-2056-478f-a24f-543f74719b21,d8d3c1e2-e5f9-4413-a7da-42526d6db291,Male,46,Home & Garden,1,88.62,Credit Card,2023-04-13,Kanyon
18235,686075b6-2fe8-4146-bf6a-54402c44d699,cb656ebe-9806-445a-b8a2-e03fa815a2b2,Female,21,Home & Garden,5,554.65,Credit Card,2023-03-19,Kanyon
18236,48ec7601-2110-4acf-91ae-a8a0c5d3cf70,e9926756-4c9e-4029-a498-255dd8da98ae,Female,18,Clothing,2,388.05,Online,2023-03-13,Istinye Park
18237,5ae3eebc-df2f-404e-bfc3-b694b228499e,e50e9255-c75b-4811-82fb-aefc2fe476de,Female,60,Clothing,10,646.65,Credit Card,2024-04-19,Cevahir AVM
18238,b988b966-4f38-4f4c-858e-8124cbb3fce7,f6bef7c7-aed3-4e99-aa8d-c0d45e0c6365,Male,36,Toys,7,934.54,Debit Card,2023-10-09,Kanyon
18239,f9d3ab18-5a53-45e3-9e8b-9f851630b74d,0eabd5b7-a9ce-4d03-a411-57bfb6d7e02b,Male,42,Home & Garden,7,42.64,Debit Card,2023-08-28,Emaar Square Mall
18240,b806868c-c738-460a-aaf4-ddc4b9cc9581,f8c20207-9880-478f-9449-370a80fb37b8,Female,28,Home & Garden,2,827.75,Online,2023-11-12,Istinye Park
18241,2256f933-4da7-42da-9bd6-e430066d17b0,eace565a-e3e7-48de-a1d1-4d84eba7caf3,Female,51,Clothing,4,646.98,Debit Card,2023-01-08,Istinye Park
18242,e9e62cf2-80e2-4928-b8e9-0bc6dfa8c3c5,6a87a1b9-e6ce-4d0c-8d55-b12ea323f118,Female,37,Clothing,2,586.1,Cash,2024-06-16,Kanyon
18243,8154cace-33ea-4b6a-9d8f-449211ce5ebb,b3288d10-7598-4555-a586-90f07ac2605c,Female,19,Home & Garden,3,369.68,Credit Card,2023-01-25,Forum Istanbul
18244,32b2ae11-b6e4-4400-ac2f-e78d3dad257c,ed8fb84a-6dcc-49a0-896b-a7bf55d8de58,Female,56,Home & Garden,1,553.56,Online,2023-09-22,Metropol AVM
18245,042896b2-9428-4c72-a26e-9578c0e09f84,563714e9-72e7-4ab3-823e-22cb4842a054,Male,56,Clothing,6,777.1,Credit Card,2023-07-25,Istinye Park
18246,e87fa177-3745-4b00-912d-3b373db168b9,e8418cd5-bfc9-4b7c-9b72-a9c19d8bb485,Female,21,Clothing,8,779.0,Cash,2023-02-26,Cevahir AVM
18247,b1bd18dc-f2d9-4fac-bd2f-0de5503a4a92,f8182c15-4efd-4c5e-9555-ce730b1fa5d9,Female,62,Clothing,10,776.0,Credit Card,2024-05-25,Kanyon
18248,888d9252-c974-40f0-8557-91a5f1251ba0,6811de20-b76b-4a89-8960-5f381557e143,Male,69,Sports,4,49.93,Cash,2023-02-13,Istinye Park
18249,cc5a0f18-1827-4346-99dd-58875bc594f4,26eb6d95-2dc7-4827-a237-7920aa82adf2,Male,20,Electronics,10,988.81,Credit Card,2023-12-31,Istinye Park
18250,68b28f56-1991-4cc6-9866-955aad086bf2,50a47502-452b-4965-b52a-db52e79bc706,Female,62,Electronics,8,311.97,Online,2023-04-14,Cevahir AVM
18251,250c64b3-2014-4943-a84e-026793df6183,3a85fd94-0100-4d67-909b-4fbb6625405e,Female,62,Clothing,1,637.66,Credit Card,2023-05-11,Istinye Park
18252,df1f0584-9a5f-442f-9636-3bf1d939787f,85d6dd4e-ff56-46a4-9df9-2717700b1b9d,Male,65,Home & Garden,7,591.21,Credit Card,2023-03-02,Istinye Park
18253,55ec0462-5a35-47b2-ac14-b50068275302,935f5fa8-7d47-4adf-819b-60972e05e5e0,Female,20,Toys,10,799.78,Credit Card,2023-10-25,Metropol AVM
18254,3ed718ce-2bf3-472e-912e-234d5156321f,7f59b102-1773-421d-a66b-a31841d8b2d7,Female,53,Sports,2,964.82,Credit Card,2023-09-01,Istinye Park
18255,c77182d8-fd8c-4ef9-9fa6-6b652695e5f9,d5e452b2-70c6-49d9-be0b-9e886a2e3b91,Male,55,Toys,3,970.49,Online,2024-04-19,Kanyon
18256,861de0fe-1193-47b0-b416-99ba16f49dc4,b33f7450-ca13-4992-9ca2-0ae396c461be,Male,39,Toys,3,691.35,Cash,2024-06-25,Kanyon
18257,dbfff068-0cca-4287-9ef7-17a300228365,116f4460-74fa-4d2b-8b59-bf1a46c8cd21,Male,55,Home & Garden,6,903.46,Cash,2023-05-12,Metropol AVM
18258,a5aed8c4-05ed-4a72-a39c-3b1a59696ade,51ab9c0c-ebba-40cd-9b75-75cdcedfc899,Female,51,Toys,9,23.75,Credit Card,2023-05-03,Kanyon
18259,459657f3-a975-4443-b224-7505151ad88d,7a58b18e-e31c-4b52-8bf2-d585c929503e,Female,58,Sports,2,833.76,Online,2024-12-12,Istinye Park
18260,2ef05a31-f234-4b1d-a667-1ef3bf22fcbf,6704d445-96a9-4275-903f-590779f6b8d6,Male,37,Clothing,4,500.58,Debit Card,2023-08-05,Zorlu Center
18261,db7f9763-ba73-4a5e-93f7-52165ef53e75,bc55533c-68cf-47c5-aec3-be0ba2e61f44,Male,32,Home & Garden,9,972.2,Cash,2023-06-04,Istinye Park
18262,e6d91a0e-a586-4d8f-919c-aa1df4ac6df8,b3dcaa0b-5e71-48cb-8148-560072147bb4,Female,32,Clothing,6,788.46,Debit Card,2024-05-10,Cevahir AVM
18263,10856f27-2739-4e9c-9be9-b345811f212a,df83ffba-b0ae-425f-bd5d-47d9c8265b38,Female,39,Electronics,5,885.44,Debit Card,2024-10-04,Metropol AVM
18264,0252d903-bc3c-46b5-828d-13d65ee26c1b,8e24f0c0-023a-4bcc-b6a9-6e6b6a1b36ee,Male,62,Electronics,3,399.93,Online,2024-10-20,Kanyon
18265,678e5c6e-ff73-4158-8fbf-70b86156d837,57d33537-355b-4d7d-9068-3910934a00b4,Male,34,Toys,4,763.15,Credit Card,2024-09-10,Kanyon
18266,9753ae06-4b26-4977-8e68-bc4b916b0e67,e831ecdc-966d-458e-99e5-d978d8694efa,Female,20,Home & Garden,10,660.26,Cash,2024-10-12,Kanyon
18267,5fd26f87-2ebb-41d0-9b62-7837ee8fa097,6b79e147-9988-471f-9f73-e35720bcbc5e,Male,52,Sports,8,266.22,Credit Card,2024-02-12,Metropol AVM
18268,6ecc9b4a-b736-4f29-b54b-1b3fbef15d61,b66886f6-930f-480c-b870-0e33893020a1,Female,31,Electronics,2,519.11,Cash,2024-07-26,Forum Istanbul
18269,4dbdca6b-4ae6-4be7-b742-5fe2bcd7e473,75b5cb3b-588e-43a8-a744-7e3ae9542cb0,Female,54,Clothing,10,440.45,Cash,2024-04-01,Metrocity
18270,42eade7b-f9e2-4065-b090-ed3da4b72b2b,3be07fa1-8f94-4366-affe-f88942204662,Male,68,Toys,2,411.23,Online,2024-08-28,Kanyon
18271,38ec623f-bd2e-40ef-b585-3a5e9d100bb3,d3e259b2-42b0-492a-a973-bb4d847e86a9,Male,25,Sports,10,859.59,Debit Card,2024-02-11,Kanyon
18272,bb936e92-9112-4f79-bfd9-94e6bf61a85a,32da8f88-edc6-433d-abd1-0c64fc58b275,Female,41,Clothing,1,723.13,Online,2023-10-17,Istinye Park
18273,d5dbcf7d-d1ec-47ba-9291-f5e877b2f782,57a86f5e-e484-4061-9e59-2337a2970002,Female,39,Toys,4,672.02,Credit Card,2023-06-18,Metropol AVM
18274,0a0f2d8c-34e3-4586-8af9-617850496456,a9d14c46-772a-414a-a6b9-c4f614705f8e,Female,58,Home & Garden,1,796.63,Online,2024-07-16,Kanyon
18275,17042bce-73ca-48a1-9f4b-ec6fe5764a03,37f90da1-7314-4ea8-8c2e-e0b98cbca554,Female,43,Sports,9,280.97,Debit Card,2024-07-05,Forum Istanbul
18276,4ffcdca4-d522-41a5-adca-b6a034486efc,196c4afb-39ae-4e6a-9dac-50b8f1db4b4e,Female,54,Toys,4,939.56,Online,2023-06-01,Forum Istanbul
18277,1a86dffb-1c4c-4550-a8d0-aaecec27ce38,a38e078f-23ff-41df-87af-de0066b35f28,Female,47,Sports,9,288.27,Debit Card,2023-12-28,Forum Istanbul
18278,36270f47-02b7-4fd3-8b50-11833602c79b,4fea0cd2-60a6-4a99-bceb-3527da68e836,Male,31,Sports,8,136.48,Credit Card,2024-06-20,Istinye Park
18279,ec22e8a9-3000-44bc-beb4-48f4251849f2,8aef9a5d-db26-482a-bcdb-c1094779a993,Female,34,Electronics,6,678.88,Online,2023-02-21,Kanyon
18280,fdabc026-3042-4b29-a37c-643705300a2c,28acf85f-9e38-45b0-a8f6-906b9da14a6c,Female,35,Electronics,9,292.68,Cash,2023-07-12,Metropol AVM
18281,cc3bc230-de8c-4310-b7b7-9da22ad7c9ba,1b4ed075-4b50-49a1-aca4-dd0669a33c05,Female,49,Toys,3,140.32,Debit Card,2024-01-26,Forum Istanbul
18282,d438cf5f-86b0-4ea2-a098-6ecd27959674,cf110d0b-8d81-4142-af78-5c7ec8e28e51,Female,34,Toys,9,453.99,Debit Card,2023-09-03,Cevahir AVM
18283,97a5d8f2-dac6-4f34-8075-1589df373035,8887fc1b-75ad-4ddf-8c68-37a087419c6e,Male,22,Electronics,7,84.74,Credit Card,2024-01-06,Metropol AVM
18284,835b5d1d-0884-496f-874b-2bae11cbe1cb,a826a355-467e-4c51-b1b4-ff428ca33d41,Female,47,Electronics,2,429.72,Debit Card,2023-06-07,Viaport Outlet
18285,ac12b8c1-75bd-42c6-8a06-26d9bd03d7b6,4f1a2d66-ca98-4b53-af5f-1c5bb923745d,Male,19,Toys,1,536.16,Cash,2024-07-26,Cevahir AVM
18286,e6af0e7b-c51f-4e4c-a75d-62ffc31a0497,63007a04-e8e9-4499-a863-7375634afa82,Male,45,Sports,2,650.24,Online,2024-04-28,Metropol AVM
18287,c3c9b454-3e23-4202-aaf0-f9c09631bd6b,9f7ecd1a-b2d7-4a7c-b6ad-40c8ed206683,Male,39,Toys,1,193.13,Cash,2024-03-15,Metrocity
18288,88de8b74-c33f-4534-9feb-81a3a4fcf0ae,77b80ed4-c359-4f55-a054-7e0b88c5edcd,Female,25,Clothing,8,318.14,Credit Card,2024-09-11,Metrocity
18289,30ba6a5e-f19a-41df-bcda-95d35210b94d,fc042c1f-5c46-410c-b056-4e5a34d6923f,Female,56,Clothing,8,29.57,Debit Card,2023-05-20,Cevahir AVM
18290,a94e4c87-4253-4558-aac9-f689220a80a4,3a9f4823-9a39-47d7-b7d4-e7737689866d,Female,28,Electronics,6,282.2,Online,2023-08-08,Istinye Park
18291,9f8bf656-27bd-44ed-a330-4114cead63b8,1bba9407-5491-42da-a954-5c3c100eadc5,Female,47,Toys,6,842.78,Cash,2023-10-10,Kanyon
18292,ba633c30-255c-4fcf-bca3-82ac0bb9f483,6b9d1699-cb50-4aa0-b67e-c451176624ea,Male,64,Clothing,5,509.0,Debit Card,2024-09-30,Cevahir AVM
18293,15eda845-0fa4-490b-aac8-23569fba5029,227e9638-940f-4cc6-8a82-19d6d802c9f9,Male,56,Home & Garden,7,169.07,Debit Card,2023-02-23,Forum Istanbul
18294,25023436-10f6-4a04-9129-12b976eba9ae,424af6ac-8a14-4aa6-b30b-76c2f4ed1d98,Female,33,Toys,5,343.41,Debit Card,2023-08-31,Istinye Park
18295,f6617d6f-2765-4ad5-8d1f-b66471d8c9b4,0f205b88-6760-410c-9812-3598c5b65e4c,Female,44,Sports,6,236.16,Cash,2023-10-26,Metropol AVM
18296,c4f6654c-1d05-47fa-8ab9-7147107c162a,64f59ea2-0bb1-432f-a240-2467cb48d6d4,Male,60,Toys,7,28.18,Credit Card,2023-12-28,Metropol AVM
18297,375c2d72-c3f8-4ccc-9a92-5b1e01d0dbb4,b685c7ec-abbd-4b04-b7dc-cd0de34df3ad,Male,22,Toys,2,916.83,Online,2023-04-12,Istinye Park
18298,8a7550c5-34dd-4f6d-ad6a-af379b2cea5a,4651a6d9-5abb-4a4a-8fed-c4261eaad408,Male,45,Electronics,5,983.46,Credit Card,2023-09-05,Viaport Outlet
18299,034475b9-940c-40b8-972c-33ebe74126c1,9e1b83f4-971c-4ea2-a6a4-03b3b24ca44e,Male,59,Clothing,4,885.03,Credit Card,2024-12-14,Metropol AVM
18300,586380d7-33b1-45c3-bd4d-6cc5398806ad,ef452d9b-715d-4d82-953c-a05585cba012,Female,25,Toys,9,384.64,Online,2024-01-15,Mall of Istanbul
18301,0cdb16d5-e543-4ada-a912-9ad8257624c9,7fce59d3-86b6-41b1-847c-3cb16f624c2a,Male,26,Toys,2,464.91,Online,2024-10-07,Cevahir AVM
18302,af161456-1690-4eb8-ad40-26b039e565ed,c80c6bdc-f949-4a76-bc3d-89764b1d1bf9,Female,23,Toys,10,359.5,Online,2023-08-06,Kanyon
18303,8ffca7ad-ef0b-42b2-a336-2814cf1ebdad,e6babab1-34a0-4202-a5b8-d0419d856dad,Male,21,Electronics,7,542.65,Online,2024-11-09,Cevahir AVM
18304,5cf88b1c-d12a-4bd8-b992-f0115c5d6048,2060462c-4c13-4b72-bf8e-c994b7a3d108,Female,22,Sports,9,840.71,Online,2023-03-01,Forum Istanbul
18305,c52570f4-bdc9-4f9b-8117-6e83fb8f773b,b2fa1bba-ecc0-4cd4-8520-f2e1e8e75693,Male,43,Toys,4,396.73,Online,2024-08-22,Cevahir AVM
18306,f8dae849-29af-4e95-8708-ae1eab73ebdd,ba098e08-42f8-4aaf-9db0-1e7a74c91cc7,Male,54,Electronics,4,347.76,Credit Card,2024-10-31,Metropol AVM
18307,417b68fa-24bf-4b4a-92dd-a553d8e236cd,9b93808c-b4b0-403f-aa26-6eb00b3777d0,Male,47,Electronics,7,540.22,Credit Card,2023-04-12,Istinye Park
18308,d529c569-a0f0-4141-83af-306b9ded19c1,24271cd3-bc61-467c-b12a-324743a5c0a4,Male,67,Clothing,4,748.59,Debit Card,2024-05-22,Forum Istanbul
18309,ff54c4e6-87fc-441b-a20e-cb4da14a20d2,4a824221-59b8-4a94-a357-e6139d62f2a4,Female,21,Sports,1,307.36,Cash,2024-09-18,Cevahir AVM
18310,38fe89a8-0026-413d-bd4f-9c798b30a12b,35f9eb9e-ea5f-4c03-a1d3-9341e51a2dd9,Female,39,Clothing,9,899.28,Credit Card,2024-07-18,Cevahir AVM
18311,a5991343-b2f8-46c9-9d65-a127d52bc7b2,b750b72f-d496-494d-9f3f-037771ccfcf8,Female,66,Home & Garden,9,489.23,Credit Card,2024-09-11,Metropol AVM
18312,1f2b9c78-aea4-4438-99c6-4c8505857771,aae66982-093c-4a71-8ab3-2fb24b13e486,Male,67,Electronics,10,469.65,Online,2023-10-07,Istinye Park
18313,a432a1cd-738f-4e62-8259-5dce6cfaed56,d83541a6-e1ef-457d-b2d5-8c7ffec44bc3,Male,35,Home & Garden,6,242.82,Credit Card,2023-11-10,Istinye Park
18314,f3bed9b6-cbcb-4dfd-9c8d-3e2cd92b4fd1,2cb68ca3-ec98-4237-bd16-576a26ddce5b,Female,50,Clothing,6,924.38,Online,2023-09-19,Metropol AVM
18315,558b1134-558c-4954-a47a-ddbae8ae8942,f26b98f5-c477-47bd-b343-fcf54e9b8dbc,Male,63,Sports,1,894.67,Cash,2023-11-07,Kanyon
18316,86828149-a25f-4575-acaa-416de6fb0074,36ea2a03-dbce-4405-8802-f2b386a55c26,Female,26,Clothing,10,525.81,Debit Card,2024-10-13,Metropol AVM
18317,5b3fcd1a-87db-4a5a-b813-9d827535522d,b7fb181c-fab7-49a4-8907-9ffea282a5cd,Male,25,Electronics,8,728.83,Credit Card,2023-02-08,Istinye Park
18318,d6c8673a-3ba3-499c-879a-3d3dac4b1283,71958ee5-1e3c-49d7-a67a-e4cd0cfe249b,Female,37,Sports,3,554.01,Online,2024-03-01,Cevahir AVM
18319,ccac5616-dc49-4e1b-994d-e919b695f6a1,1dc96bc0-e2a8-474f-93bc-bd6f380c4e81,Male,56,Clothing,8,933.2,Online,2023-12-10,Istinye Park
18320,1c66c489-9573-46ad-a0f3-12056197e993,2be673d1-abc2-4c98-b727-90538e3f1a37,Female,51,Clothing,9,917.42,Credit Card,2024-12-13,Emaar Square Mall
18321,2ce6f65f-7d2d-4ffb-ac7e-bbd783cbd9c2,18f01110-37bd-49fe-bc81-8cfb2d45ccec,Male,56,Sports,9,229.7,Credit Card,2024-03-12,Metropol AVM
18322,91d9a7c1-43ed-4451-afb0-f840ec01320c,72794856-8967-4a16-b83e-d9c3eafc4157,Female,47,Toys,1,547.25,Debit Card,2024-07-08,Cevahir AVM
18323,a715cc4a-2ad0-42aa-ae63-4dad2463a246,42169dc2-f3ae-46c0-952d-5b875164a866,Male,47,Electronics,4,344.57,Debit Card,2024-01-13,Istinye Park
18324,fb6bf456-048d-452e-8e62-98705e35a238,53637898-3014-4343-9c51-bbb7d8236d4f,Male,57,Home & Garden,7,59.32,Online,2023-10-10,Metropol AVM
18325,676153a6-aacf-466f-bc50-48d3ee4909aa,41cc95b3-ba05-4d86-b52e-f262263c2314,Male,43,Home & Garden,7,373.15,Online,2024-11-12,Forum Istanbul
18326,5bc4917f-380e-4070-87aa-d9f9f7e52301,bd94b1d3-de9e-4d58-b097-7009580809f8,Male,24,Sports,8,39.61,Online,2023-12-04,Cevahir AVM
18327,2ec5b3df-b64d-41a8-a658-389f28dc599b,61165f3e-2700-4846-99c0-f2bd090c7194,Male,66,Electronics,8,922.79,Credit Card,2023-10-28,Kanyon
18328,d3c6683d-a019-46d6-a434-197d3769d5de,c79b2ae3-7ab9-4614-9d54-07819b6d8217,Female,19,Clothing,7,871.33,Cash,2023-03-28,Forum Istanbul
18329,64a7a784-f77c-427f-a3a9-c7d90747f330,6788c50e-c5af-44dd-b32b-c1117ba136e8,Male,35,Clothing,9,300.01,Cash,2023-05-19,Metropol AVM
18330,d359ad82-ea50-4aa4-ad49-460e477f7ee0,333a571c-390d-494d-b96e-92d82422852b,Female,61,Clothing,6,804.78,Online,2023-11-18,Forum Istanbul
18331,e9474435-cff2-4847-ba61-2ec9729db16d,d4b80c78-79f9-4856-b9d8-63e65c971a98,Female,56,Clothing,9,233.6,Credit Card,2024-10-27,Istinye Park
18332,4d2e23b4-4fab-40b9-96ee-cacc30bbb002,a71c2171-164c-4929-8fdc-758ed46bddb7,Male,62,Home & Garden,9,573.8,Cash,2023-06-07,Zorlu Center
18333,b6456f34-676f-4802-9b12-e133730cb80c,2a33e53d-3704-4a6d-a261-3e2e7e8b46d6,Female,42,Electronics,3,982.4,Debit Card,2024-06-05,Istinye Park
18334,1050074c-78fe-49e1-8e34-1aeaa81248f6,55af84ee-356f-41a3-b97e-4952eea38f1c,Female,40,Toys,4,120.26,Debit Card,2024-11-29,Metrocity
18335,c0b8e62f-b35c-4ae4-b5bc-fb2b259487c1,308aac3c-2208-4d9f-b3e7-b1249891f977,Female,18,Sports,9,258.88,Cash,2023-09-02,Istinye Park
18336,2f55f597-ed32-4f87-8ace-e00a8fe8f745,7744243e-42f3-4c41-9a6d-71b1bc32c2aa,Female,66,Clothing,8,431.46,Credit Card,2023-03-16,Cevahir AVM
18337,7dbdd260-305e-43b2-9198-7d2f1aa17b27,424fe0fe-e739-488d-93bc-89a93d6bacf5,Female,36,Electronics,1,630.95,Credit Card,2024-08-05,Istinye Park
18338,3599e9a7-38aa-4f1e-9952-9ec7582b2162,0b3ad639-9e40-4d99-b5eb-af76f5165ec1,Female,59,Toys,5,986.77,Credit Card,2024-11-17,Metropol AVM
18339,dc16f7fd-9484-4a8b-a3f7-098622163a6d,23f1eaad-916c-4471-ab3e-39dfd19e0d64,Female,48,Toys,2,357.95,Debit Card,2024-12-29,Forum Istanbul
18340,1e6f5949-c8e6-405e-af90-0463397807c9,9d3a842a-6d4f-4692-a06b-8cd5d8923a02,Male,30,Clothing,8,933.24,Credit Card,2023-10-07,Cevahir AVM
18341,52153195-4d2a-4aa3-9c1e-96772569d460,ef8cb102-dfda-4737-bb0a-6005a2023884,Male,43,Clothing,8,376.0,Credit Card,2023-12-22,Metropol AVM
18342,a447d25e-34dc-41c2-b1de-e0088cb9e919,53c8c06d-5874-4b7f-abd6-29f0e46659ac,Male,69,Toys,4,584.0,Online,2024-09-19,Kanyon
18343,7ddcf791-f294-4b34-b183-6614ac8c9e3a,88676836-2c95-4648-87ce-48c8e1531e43,Female,33,Clothing,2,238.78,Online,2023-09-01,Metropol AVM
18344,8e660c9d-72f2-452d-804b-8b4af1fdb477,57f43858-e453-463f-81ad-46bbd4a83cd2,Female,61,Sports,10,164.43,Credit Card,2023-03-28,Metropol AVM
18345,d9d3dcad-a023-41af-98a7-d07ef235761d,55d9b32a-608e-42dc-856d-6b13d9a5d196,Male,23,Clothing,6,600.68,Debit Card,2023-07-19,Istinye Park
18346,1c77b804-b63d-490a-820d-ec22d3ded892,d317b939-b66e-4ade-ae14-6ad747b9a953,Female,23,Sports,3,537.77,Online,2023-04-23,Metropol AVM
18347,1037ce06-0cb2-4624-adaf-1803b0fe204b,9e19115a-a2dc-44d4-99af-fac38c43e6fe,Female,34,Clothing,7,878.79,Credit Card,2024-01-25,Istinye Park
18348,b09de256-7a64-4424-82e0-05a65cecbaef,9ebe6ee3-dc7d-460a-95ba-05adac00f945,Male,30,Clothing,2,67.49,Debit Card,2024-01-17,Kanyon
18349,470361d1-4272-4096-91ea-c5abfa63e589,11151089-1cdc-4f02-9749-53f1dd19fd74,Male,29,Electronics,6,994.87,Debit Card,2024-10-21,Istinye Park
18350,83ad7279-c9c7-4307-8672-8a48fc146f84,85e781e8-2359-40ae-947a-65214dd44b18,Female,66,Electronics,1,879.84,Online,2023-05-26,Cevahir AVM
18351,ede9255d-08ec-48b9-8002-c0d379a08a4c,216b60e9-9138-4c72-b29c-92b737f15e69,Male,61,Toys,2,542.57,Debit Card,2023-08-23,Cevahir AVM
18352,260b6866-9da3-4df9-8b22-95f313075287,bb7b860f-9b50-49f6-abbf-4a9e511deed5,Male,22,Clothing,5,867.42,Cash,2023-02-23,Kanyon
18353,9152f6b7-1c53-451d-890c-d47a5f681d06,6f345327-d981-4f9c-906e-30828ca4d2f2,Male,41,Home & Garden,2,366.66,Cash,2023-06-11,Istinye Park
18354,622b6948-025a-431d-a68b-c45548575a12,85580a34-3ec1-41bf-ad55-3beba4b85b8f,Male,47,Clothing,8,104.53,Credit Card,2024-08-05,Istinye Park
18355,d7e7836d-3966-467c-8a54-2439e24cfe04,b1bd08eb-d583-4565-b973-627fe720bbbd,Female,29,Home & Garden,2,190.71,Debit Card,2024-02-14,Kanyon
18356,32e6c86d-3d05-4a46-b08c-e362ead82ae5,12a9d3d4-e5bf-401a-9b5d-3324df841b1b,Male,54,Sports,1,292.57,Credit Card,2023-08-26,Metropol AVM
18357,05750b82-d0a3-47e2-a7b3-e6e51e9ae7dd,a2b1f78c-25d8-4d71-952b-aaecfc1c99e8,Male,51,Sports,4,471.22,Online,2024-01-22,Metropol AVM
18358,a057c4d0-ede7-45c2-8276-9109bb3d0918,d185d8f6-0634-40b5-80c4-b9d4ea1eb50e,Female,20,Clothing,2,702.36,Online,2024-09-11,Forum Istanbul
18359,b33c9ee1-39c2-4c05-a4c0-8d279389302e,54bdf947-6d23-416a-8e68-b99ad4e9a81e,Female,29,Electronics,10,149.19,Online,2023-06-08,Istinye Park
18360,6e1a0ce7-8f4a-4682-9bea-d7196da9ca76,42a2a69d-d34c-4794-89e5-90b1be62dfba,Male,67,Clothing,9,435.52,Credit Card,2023-01-31,Metropol AVM
18361,34142227-d5c8-4d1c-85c3-45dd5312e3c3,21874328-8396-4db6-9478-012d2597b6d1,Male,32,Electronics,4,398.86,Credit Card,2023-04-12,Kanyon
18362,6b7b1ea4-9809-4b63-8bb3-d435084eaf43,cffe9aea-f155-46c7-8e46-866d4b8c0865,Male,47,Electronics,7,535.36,Online,2024-10-12,Forum Istanbul
18363,a6a9fe1b-0718-464b-af72-a3585f248282,c8c039ed-f369-44ac-aeae-4c53d1db0f28,Male,31,Home & Garden,10,441.6,Online,2024-01-10,Istinye Park
18364,2388a80d-a0ac-4011-9ec4-68c97b24b7bf,b1bfa074-af46-4179-8ad8-c9b50e5ec316,Female,63,Sports,1,524.19,Cash,2024-04-07,Istinye Park
18365,227accbe-741d-40cc-b8a5-4d8d75866e4e,737c9a76-499d-4ad8-b65c-c1c5c45c1ecf,Female,34,Clothing,9,204.37,Debit Card,2023-08-31,Mall of Istanbul
18366,57385bd1-76ed-4231-8f7e-b95a6b1357f0,658bfb53-857e-4660-9c30-b5f47f4dc61c,Male,32,Toys,3,907.83,Online,2024-12-15,Metropol AVM
18367,5a3adfce-37cd-4145-ab39-7960580c1099,f862402a-9d97-4c05-9112-aaabe02bacb4,Male,22,Clothing,1,592.18,Credit Card,2023-04-16,Forum Istanbul
18368,192495c6-786c-4a30-b170-11a3321a7a61,b7673161-31f2-4a59-8757-4ffe8a7d011f,Male,21,Clothing,4,999.21,Online,2023-01-31,Metropol AVM
18369,0a858b34-c50a-4147-9486-ec91e2bd5c06,fa9a68d3-8453-4397-9c08-f1cb3c58bcae,Male,46,Home & Garden,4,722.1,Debit Card,2024-11-28,Kanyon
18370,2d409fa0-8339-4f45-ac88-85980f676078,0c0c36eb-ee1e-4de1-9760-b20f227103b7,Male,55,Clothing,6,306.49,Debit Card,2023-05-27,Cevahir AVM
18371,444e5423-a2cf-4000-be92-e47eab2fab79,2861a5ad-e72e-4db2-8faa-0052182784ac,Female,34,Clothing,7,778.28,Online,2023-03-24,Kanyon
18372,4aedf2e7-f38c-4517-9855-a1a85af2898d,5df7666e-9ed2-4edb-ba87-d7767283d136,Male,47,Toys,2,297.39,Online,2023-10-22,Istinye Park
18373,2591940c-bf71-48c0-9f5e-bf2fc2c85ceb,bd9a657b-7760-4502-90fc-448e7ebf95ba,Female,45,Toys,6,688.02,Online,2024-02-13,Istinye Park
18374,f4aeb56d-5c86-4be2-841b-3d43dc5a98a8,5ac53959-083b-45e3-9302-42548fce3411,Male,60,Clothing,1,463.87,Debit Card,2023-05-01,Istinye Park
18375,b7230b6e-27b6-4528-aab1-5db6b249d708,45c2cf5d-78be-4ffe-a2f2-cb66068a683d,Male,46,Clothing,2,817.03,Cash,2023-06-26,Istinye Park
18376,0d7ffdb3-4080-4ba2-a820-51fe8e30ca56,f312387a-6e5c-44b3-aba9-925c721ee36f,Female,35,Toys,8,117.45,Online,2023-04-05,Istinye Park
18377,948cef58-9545-457b-8eac-6d9d67d285a6,5d568dea-10cf-43b5-8415-2daf40d02833,Female,61,Clothing,7,575.98,Cash,2023-04-20,Kanyon
18378,9215a77e-6242-46aa-bf07-10edaf102197,3bd9f1ea-b117-47b8-aff8-4ec6e7edaef2,Male,56,Sports,5,514.85,Cash,2024-06-20,Viaport Outlet
18379,edbe47ed-bc1f-4ddf-b95e-37e1e5f2b2c5,208f59cc-0da8-4df7-a48f-13d79596770d,Female,33,Toys,2,173.18,Online,2023-04-03,Cevahir AVM
