invoice_no,customer_id,gender,age,category,quantity,price,payment_method,invoice_date,shopping_mall
INV21950,CUST21950,Female,57,Home & Garden,4,95.03382854,Cash,16-09-2024,Metropol AVM
INV21951,CUST21951,Male,37,Toys,2,39.25316962,Credit Card,27-11-2023,Cevahir AVM
INV21952,CUST21952,Male,35,Toys,2,471.7971234,Credit Card,11-07-2024,Mall of Istanbul
INV21953,CUST21953,Female,30,Clothing,9,251.6776395,Cash,16-12-2023,Cevahir AVM
INV21954,CUST21954,Female,44,Home & Garden,4,491.5742095,Cash,07-02-2024,Metrocity
INV21955,CUST21955,Male,53,Toys,3,337.9578213,Credit Card,06-08-2024,Istinye Park
INV21956,CUST21956,Male,26,Toys,3,396.6933767,Credit Card,10-07-2024,Metropol AVM
INV21957,CUST21957,Male,35,Home & Garden,5,71.46570848,Credit Card,12-07-2024,Viaport Outlet
INV21958,CUST21958,Male,32,Toys,4,427.6879121,Cash,30-04-2023,Cevahir AVM
INV21959,CUST21959,Male,46,Electronics,2,240.5572954,Cash,22-08-2024,Mall of Istanbul
INV21960,CUST21960,Female,19,Sports,7,109.1723596,Debit Card,11-05-2023,Istinye Park
INV21961,CUST21961,Female,38,Electronics,4,460.8017336,Credit Card,06-04-2024,Mall of Istanbul
INV21962,CUST21962,Female,62,Sports,6,104.8739883,Cash,27-02-2024,Istinye Park
INV21963,CUST21963,Male,22,Clothing,9,273.9615316,Debit Card,20-07-2024,Zorlu Center
INV21964,CUST21964,Male,61,Home & Garden,6,423.4996954,Credit Card,04-06-2023,Viaport Outlet
INV21965,CUST21965,Female,30,Sports,5,102.3744131,Debit Card,27-07-2023,Istinye Park
INV21966,CUST21966,Male,21,Electronics,3,197.981453,Credit Card,15-09-2023,Emaar Square Mall
INV21967,CUST21967,Male,62,Toys,5,149.336661,Debit Card,18-07-2023,Cevahir AVM
INV21968,CUST21968,Female,58,Sports,7,445.1439088,Debit Card,18-07-2023,Cevahir AVM
INV21969,CUST21969,Female,44,Sports,1,50.95939222,Credit Card,08-01-2023,Zorlu Center
INV21970,CUST21970,Male,42,Home & Garden,6,289.3762117,Cash,24-02-2023,Mall of Istanbul
INV21971,CUST21971,Female,43,Electronics,3,291.3026095,Cash,12-04-2023,Istinye Park
INV21972,CUST21972,Female,45,Toys,8,302.970344,Debit Card,09-02-2023,Viaport Outlet
INV21973,CUST21973,Male,31,Home & Garden,2,61.39789866,Cash,02-06-2023,Viaport Outlet
INV21974,CUST21974,Female,41,Toys,6,138.8455912,Debit Card,05-09-2023,Forum Istanbul
INV21975,CUST21975,Male,37,Electronics,4,49.08107665,Cash,07-09-2024,Kanyon
INV21976,CUST21976,Male,33,Electronics,5,385.3615767,Debit Card,29-07-2024,Metrocity
INV21977,CUST21977,Female,47,Sports,7,230.2698218,Credit Card,25-08-2024,Istinye Park
INV21978,CUST21978,Male,29,Home & Garden,5,410.836801,Cash,20-01-2024,Zorlu Center
INV21979,CUST21979,Male,26,Electronics,6,231.6619142,Credit Card,23-07-2023,Istinye Park
INV21980,CUST21980,Female,30,Home & Garden,9,393.3647487,Debit Card,08-09-2023,Viaport Outlet
INV21981,CUST21981,Female,33,Electronics,1,322.2575152,Credit Card,07-06-2023,Metrocity
INV21982,CUST21982,Male,22,Toys,7,120.3797406,Cash,09-05-2023,Metropol AVM
INV21983,CUST21983,Male,34,Sports,6,286.5557006,Credit Card,08-05-2023,Forum Istanbul
INV21984,CUST21984,Male,24,Electronics,9,464.7218469,Credit Card,04-05-2023,Zorlu Center
INV21985,CUST21985,Female,56,Toys,7,421.3868739,Cash,04-03-2024,Emaar Square Mall
INV21986,CUST21986,Male,41,Sports,2,73.45799328,Debit Card,04-12-2023,Zorlu Center
INV21987,CUST21987,Female,52,Toys,3,400.5775164,Cash,04-04-2023,Metrocity
INV21988,CUST21988,Female,37,Electronics,4,275.6833194,Cash,06-08-2024,Metrocity
INV21989,CUST21989,Male,62,Toys,2,468.3757625,Debit Card,03-04-2024,Metropol AVM
INV21990,CUST21990,Female,52,Toys,7,388.2403322,Debit Card,04-10-2023,Istinye Park
INV21991,CUST21991,Male,59,Clothing,9,451.1759234,Debit Card,31-05-2024,Viaport Outlet
INV21992,CUST21992,Male,64,Home & Garden,4,35.02777692,Credit Card,23-02-2024,Metropol AVM
INV21993,CUST21993,Male,22,Toys,6,309.4688888,Cash,01-12-2023,Mall of Istanbul
INV21994,CUST21994,Male,40,Electronics,6,488.7031651,Credit Card,23-04-2023,Zorlu Center
INV21995,CUST21995,Female,47,Clothing,9,194.9704409,Cash,29-08-2024,Metropol AVM
INV21996,CUST21996,Male,38,Electronics,4,216.1565884,Debit Card,21-08-2023,Viaport Outlet
INV21997,CUST21997,Female,64,Home & Garden,9,416.8657102,Cash,07-01-2024,Istinye Park
INV21998,CUST21998,Female,48,Electronics,1,485.9335766,Cash,24-08-2023,Kanyon
INV21999,CUST21999,Male,45,Electronics,1,297.9912228,Cash,05-08-2024,Viaport Outlet
INV22000,CUST22000,Female,49,Toys,3,227.2987573,Debit Card,31-07-2023,Kanyon
INV22001,CUST22001,Female,19,Toys,3,102.0988341,Credit Card,13-08-2023,Metropol AVM
INV22002,CUST22002,Female,18,Electronics,2,390.5103547,Credit Card,24-05-2024,Viaport Outlet
INV22003,CUST22003,Male,56,Home & Garden,3,342.8511075,Credit Card,07-02-2023,Mall of Istanbul
INV22004,CUST22004,Male,19,Sports,6,206.8412028,Cash,02-10-2023,Cevahir AVM
INV22005,CUST22005,Female,42,Electronics,3,352.925584,Debit Card,06-09-2023,Cevahir AVM
INV22006,CUST22006,Female,33,Electronics,1,355.1280177,Cash,15-08-2023,Cevahir AVM
INV22007,CUST22007,Female,38,Toys,4,137.490441,Credit Card,05-06-2024,Kanyon
INV22008,CUST22008,Female,50,Toys,3,451.8391132,Credit Card,10-05-2023,Cevahir AVM
INV22009,CUST22009,Male,33,Clothing,6,174.4031591,Credit Card,28-10-2023,Mall of Istanbul
INV22010,CUST22010,Male,53,Clothing,5,81.35562342,Cash,08-03-2023,Istinye Park
INV22011,CUST22011,Female,43,Toys,5,18.85260704,Debit Card,01-08-2024,Cevahir AVM
INV22012,CUST22012,Female,60,Electronics,1,237.554542,Credit Card,30-04-2023,Cevahir AVM
INV22013,CUST22013,Male,25,Home & Garden,4,67.67658359,Cash,27-08-2023,Zorlu Center
INV22014,CUST22014,Female,36,Sports,4,262.251207,Credit Card,10-01-2023,Mall of Istanbul
INV22015,CUST22015,Female,53,Home & Garden,5,110.6435984,Cash,15-09-2024,Cevahir AVM
INV22016,CUST22016,Female,63,Sports,8,30.80115042,Debit Card,23-01-2023,Metrocity
INV22017,CUST22017,Male,43,Toys,6,113.2184604,Credit Card,05-03-2023,Metrocity
INV22018,CUST22018,Female,54,Electronics,1,333.2251031,Cash,05-07-2023,Cevahir AVM
INV22019,CUST22019,Female,64,Clothing,6,94.02538478,Debit Card,15-02-2023,Zorlu Center
INV22020,CUST22020,Male,40,Clothing,8,51.15760856,Debit Card,05-03-2024,Forum Istanbul
INV22021,CUST22021,Male,33,Toys,5,359.0634496,Credit Card,21-07-2023,Metrocity
INV22022,CUST22022,Female,51,Sports,2,22.46136288,Cash,09-09-2024,Viaport Outlet
INV22023,CUST22023,Male,43,Electronics,1,102.4770069,Debit Card,08-09-2024,Zorlu Center
INV22024,CUST22024,Male,26,Toys,4,282.978064,Cash,31-01-2024,Mall of Istanbul
INV22025,CUST22025,Male,41,Sports,2,445.610025,Credit Card,14-01-2024,Metrocity
INV22026,CUST22026,Female,47,Home & Garden,3,469.2631995,Credit Card,09-09-2023,Zorlu Center
INV22027,CUST22027,Male,57,Home & Garden,4,332.2180687,Debit Card,23-01-2023,Cevahir AVM
INV22028,CUST22028,Male,61,Clothing,6,124.4633577,Cash,28-04-2023,Mall of Istanbul
INV22029,CUST22029,Female,50,Toys,1,422.4999067,Credit Card,14-04-2024,Kanyon
INV22030,CUST22030,Male,51,Sports,8,324.8411835,Cash,04-09-2024,Kanyon
INV22031,CUST22031,Male,43,Sports,1,357.1253083,Credit Card,05-05-2023,Mall of Istanbul
INV22032,CUST22032,Female,29,Sports,5,397.5312893,Cash,22-04-2024,Cevahir AVM
INV22033,CUST22033,Female,33,Toys,2,227.2483041,Cash,20-02-2023,Viaport Outlet
INV22034,CUST22034,Male,46,Sports,7,39.23475063,Cash,27-07-2023,Metropol AVM
INV22035,CUST22035,Male,53,Electronics,2,86.04023775,Debit Card,01-10-2023,Zorlu Center
INV22036,CUST22036,Female,51,Sports,8,274.0466882,Cash,07-10-2023,Cevahir AVM
INV22037,CUST22037,Male,46,Home & Garden,5,423.4608435,Debit Card,26-06-2024,Forum Istanbul
INV22038,CUST22038,Male,52,Clothing,6,143.4664052,Cash,19-08-2023,Kanyon
INV22039,CUST22039,Male,52,Electronics,7,339.6820802,Cash,26-05-2023,Cevahir AVM
INV22040,CUST22040,Female,43,Sports,9,201.865205,Credit Card,02-08-2023,Metrocity
INV22041,CUST22041,Female,27,Toys,3,83.8548768,Debit Card,04-04-2024,Zorlu Center
INV22042,CUST22042,Male,55,Toys,1,163.2317628,Cash,18-07-2024,Emaar Square Mall
INV22043,CUST22043,Male,48,Electronics,3,318.3038368,Cash,06-07-2024,Cevahir AVM
INV22044,CUST22044,Male,27,Home & Garden,4,470.9473355,Credit Card,13-10-2023,Metropol AVM
INV22045,CUST22045,Male,49,Home & Garden,2,73.07346822,Cash,24-05-2023,Zorlu Center
INV22046,CUST22046,Male,24,Sports,7,328.6714267,Credit Card,22-11-2023,Emaar Square Mall
INV22047,CUST22047,Male,60,Sports,3,497.5779525,Debit Card,17-01-2024,Forum Istanbul
INV22048,CUST22048,Male,28,Toys,7,242.3092366,Credit Card,16-09-2024,Emaar Square Mall
INV22049,CUST22049,Female,35,Toys,2,90.93528921,Debit Card,28-08-2024,Forum Istanbul
INV22050,CUST22050,Female,34,Clothing,2,210.7528681,Credit Card,17-02-2024,Mall of Istanbul
INV22051,CUST22051,Female,39,Clothing,6,16.78299355,Debit Card,16-03-2023,Emaar Square Mall
INV22052,CUST22052,Female,53,Electronics,3,31.56848901,Debit Card,08-08-2024,Emaar Square Mall
INV22053,CUST22053,Male,20,Electronics,9,32.05883141,Credit Card,31-07-2023,Viaport Outlet
INV22054,CUST22054,Male,30,Clothing,9,43.78896452,Cash,19-02-2024,Emaar Square Mall
INV22055,CUST22055,Male,26,Electronics,7,155.7103557,Credit Card,20-03-2024,Emaar Square Mall
INV22056,CUST22056,Female,64,Toys,2,60.88545248,Debit Card,14-01-2024,Mall of Istanbul
INV22057,CUST22057,Female,28,Sports,5,229.4327998,Debit Card,28-11-2023,Metropol AVM
INV22058,CUST22058,Male,49,Toys,2,366.5891376,Cash,06-09-2023,Emaar Square Mall
INV22059,CUST22059,Female,55,Home & Garden,1,22.22035719,Credit Card,26-12-2023,Cevahir AVM
INV22060,CUST22060,Female,48,Home & Garden,7,309.151743,Credit Card,10-12-2023,Istinye Park
INV22061,CUST22061,Male,56,Electronics,7,176.8506773,Debit Card,12-07-2023,Kanyon
INV22062,CUST22062,Male,59,Clothing,7,273.7131967,Cash,18-06-2024,Mall of Istanbul
INV22063,CUST22063,Male,45,Clothing,7,496.5493645,Cash,01-07-2023,Metrocity
INV22064,CUST22064,Male,40,Toys,7,316.0663578,Debit Card,03-09-2023,Istinye Park
INV22065,CUST22065,Female,49,Home & Garden,9,78.24045845,Credit Card,24-06-2024,Viaport Outlet
INV22066,CUST22066,Female,59,Sports,7,417.95389,Credit Card,14-08-2024,Kanyon
INV22067,CUST22067,Male,32,Electronics,1,461.0157264,Credit Card,30-04-2024,Metrocity
INV22068,CUST22068,Male,49,Clothing,1,11.33014127,Credit Card,16-05-2024,Emaar Square Mall
INV22069,CUST22069,Male,20,Home & Garden,4,488.3033521,Credit Card,22-04-2024,Emaar Square Mall
INV22070,CUST22070,Male,48,Home & Garden,7,45.35853305,Credit Card,15-01-2023,Emaar Square Mall
INV22071,CUST22071,Male,32,Electronics,1,255.4461502,Cash,28-06-2023,Viaport Outlet
INV22072,CUST22072,Male,26,Home & Garden,4,498.190384,Debit Card,13-02-2024,Zorlu Center
INV22073,CUST22073,Male,33,Home & Garden,5,386.1124129,Credit Card,20-10-2023,Metropol AVM
INV22074,CUST22074,Female,45,Home & Garden,3,81.25851468,Credit Card,17-07-2023,Istinye Park
INV22075,CUST22075,Female,20,Clothing,5,221.7296767,Debit Card,22-12-2023,Viaport Outlet
INV22076,CUST22076,Male,39,Sports,2,372.3915454,Credit Card,14-01-2023,Istinye Park
INV22077,CUST22077,Female,51,Home & Garden,1,57.65518651,Credit Card,09-01-2024,Viaport Outlet
INV22078,CUST22078,Male,51,Home & Garden,3,102.068993,Debit Card,01-02-2024,Zorlu Center
INV22079,CUST22079,Female,59,Home & Garden,5,168.3404072,Credit Card,17-12-2023,Forum Istanbul
INV22080,CUST22080,Male,29,Electronics,1,189.1934428,Credit Card,24-01-2023,Mall of Istanbul
INV22081,CUST22081,Male,32,Clothing,4,90.34112031,Cash,23-07-2024,Emaar Square Mall
INV22082,CUST22082,Female,23,Home & Garden,5,487.755767,Credit Card,16-01-2024,Zorlu Center
INV22083,CUST22083,Male,41,Clothing,3,475.471328,Credit Card,10-07-2023,Forum Istanbul
INV22084,CUST22084,Male,44,Toys,4,300.8736295,Credit Card,18-01-2023,Emaar Square Mall
INV22085,CUST22085,Male,27,Clothing,4,275.2264243,Cash,14-07-2023,Mall of Istanbul
INV22086,CUST22086,Female,37,Home & Garden,6,480.7746148,Credit Card,22-06-2023,Emaar Square Mall
INV22087,CUST22087,Male,55,Clothing,1,498.6031472,Debit Card,05-12-2023,Metropol AVM
INV22088,CUST22088,Male,39,Sports,9,167.2953691,Credit Card,01-09-2024,Mall of Istanbul
INV22089,CUST22089,Female,31,Toys,5,356.5314186,Cash,21-07-2023,Kanyon
INV22090,CUST22090,Female,54,Electronics,4,111.4337359,Cash,30-09-2023,Kanyon
INV22091,CUST22091,Male,41,Clothing,3,23.85956064,Credit Card,11-07-2023,Viaport Outlet
INV22092,CUST22092,Female,44,Home & Garden,5,266.0341343,Credit Card,12-12-2023,Metropol AVM
INV22093,CUST22093,Male,40,Sports,4,358.6934231,Debit Card,13-11-2023,Emaar Square Mall
INV22094,CUST22094,Female,42,Toys,6,233.7922618,Debit Card,15-01-2023,Mall of Istanbul
INV22095,CUST22095,Female,62,Sports,5,407.9172845,Cash,31-12-2023,Metrocity
INV22096,CUST22096,Male,52,Home & Garden,9,323.468154,Cash,08-02-2023,Forum Istanbul
INV22097,CUST22097,Male,54,Electronics,1,450.7156698,Cash,27-07-2023,Metropol AVM
INV22098,CUST22098,Female,37,Home & Garden,5,48.22105233,Debit Card,17-08-2024,Metropol AVM
INV22099,CUST22099,Male,56,Clothing,3,33.67398419,Cash,08-05-2024,Metropol AVM
INV22100,CUST22100,Male,46,Toys,8,230.7415876,Credit Card,18-09-2023,Metropol AVM
INV22101,CUST22101,Male,36,Electronics,4,229.3602187,Credit Card,26-09-2023,Forum Istanbul
INV22102,CUST22102,Female,34,Electronics,4,191.9731666,Debit Card,28-06-2024,Zorlu Center
INV22103,CUST22103,Male,22,Sports,4,225.3858618,Debit Card,10-08-2024,Zorlu Center
INV22104,CUST22104,Male,37,Clothing,8,271.8213006,Cash,09-05-2024,Kanyon
INV22105,CUST22105,Male,42,Electronics,8,189.3423502,Cash,13-12-2023,Zorlu Center
INV22106,CUST22106,Male,60,Home & Garden,6,83.49197326,Debit Card,18-02-2023,Metropol AVM
INV22107,CUST22107,Female,64,Home & Garden,4,203.4130407,Credit Card,21-08-2023,Cevahir AVM
INV22108,CUST22108,Female,42,Electronics,7,179.4516595,Credit Card,31-05-2023,Kanyon
INV22109,CUST22109,Male,34,Electronics,5,245.6815014,Cash,17-10-2023,Emaar Square Mall
INV22110,CUST22110,Female,52,Sports,9,460.1413853,Debit Card,13-08-2024,Viaport Outlet
INV22111,CUST22111,Male,39,Sports,9,189.4964619,Credit Card,26-08-2024,Istinye Park
INV22112,CUST22112,Female,27,Clothing,3,278.1629724,Cash,31-05-2023,Forum Istanbul
INV22113,CUST22113,Male,63,Sports,8,317.5292311,Credit Card,19-01-2024,Istinye Park
INV22114,CUST22114,Female,47,Sports,7,414.3998706,Cash,13-06-2023,Metropol AVM
INV22115,CUST22115,Male,31,Sports,8,92.93764303,Cash,09-06-2023,Emaar Square Mall
INV22116,CUST22116,Female,40,Sports,6,407.2672103,Cash,18-08-2023,Istinye Park
INV22117,CUST22117,Female,50,Sports,2,263.3171667,Debit Card,20-05-2023,Cevahir AVM
INV22118,CUST22118,Female,26,Toys,4,264.4514753,Cash,12-06-2023,Forum Istanbul
INV22119,CUST22119,Female,27,Home & Garden,7,165.6566672,Debit Card,27-07-2023,Metropol AVM
INV22120,CUST22120,Female,64,Home & Garden,6,284.0285342,Credit Card,21-06-2023,Kanyon
INV22121,CUST22121,Male,62,Home & Garden,3,153.1186589,Cash,07-03-2023,Metropol AVM
INV22122,CUST22122,Male,42,Sports,3,48.36167852,Cash,23-07-2023,Zorlu Center
INV22123,CUST22123,Male,34,Sports,6,122.1890796,Credit Card,04-05-2024,Istinye Park
INV22124,CUST22124,Female,18,Electronics,9,345.2317178,Credit Card,19-08-2024,Istinye Park
INV22125,CUST22125,Female,24,Toys,1,477.8073541,Credit Card,15-07-2024,Istinye Park
INV22126,CUST22126,Male,43,Sports,4,35.56100076,Cash,25-11-2023,Metropol AVM
INV22127,CUST22127,Female,27,Home & Garden,5,426.4108586,Credit Card,06-05-2024,Cevahir AVM
INV22128,CUST22128,Female,60,Home & Garden,8,269.4484081,Credit Card,15-05-2024,Viaport Outlet
INV22129,CUST22129,Male,61,Electronics,8,324.2743017,Debit Card,23-08-2023,Viaport Outlet
INV22130,CUST22130,Female,61,Clothing,5,213.9993973,Cash,30-08-2024,Kanyon
INV22131,CUST22131,Male,50,Sports,9,118.5652862,Credit Card,17-07-2023,Viaport Outlet
INV22132,CUST22132,Male,63,Clothing,1,387.2547409,Debit Card,11-02-2024,Viaport Outlet
INV22133,CUST22133,Male,31,Electronics,4,95.70000686,Credit Card,18-08-2023,Kanyon
INV22134,CUST22134,Male,48,Clothing,1,211.9727282,Debit Card,21-05-2024,Istinye Park
INV22135,CUST22135,Female,46,Sports,8,437.6069502,Credit Card,03-06-2023,Istinye Park
INV22136,CUST22136,Male,19,Sports,6,469.6378035,Credit Card,17-04-2024,Metropol AVM
INV22137,CUST22137,Male,57,Sports,5,182.7550484,Debit Card,13-03-2024,Zorlu Center
INV22138,CUST22138,Female,55,Clothing,5,217.9682333,Cash,04-07-2023,Mall of Istanbul
INV22139,CUST22139,Male,18,Toys,8,231.3086266,Cash,23-10-2023,Cevahir AVM
INV22140,CUST22140,Male,63,Sports,3,333.7799304,Debit Card,05-11-2023,Emaar Square Mall
INV22141,CUST22141,Female,33,Home & Garden,8,64.91746245,Debit Card,13-06-2023,Viaport Outlet
INV22142,CUST22142,Male,32,Electronics,8,77.47804515,Cash,28-06-2023,Emaar Square Mall
INV22143,CUST22143,Male,20,Home & Garden,3,220.0661656,Cash,07-05-2024,Cevahir AVM
INV22144,CUST22144,Male,64,Clothing,3,393.2381593,Debit Card,31-03-2023,Zorlu Center
INV22145,CUST22145,Male,38,Toys,2,245.0265108,Credit Card,22-01-2023,Emaar Square Mall
INV22146,CUST22146,Female,42,Home & Garden,8,66.95431731,Debit Card,29-08-2023,Metrocity
INV22147,CUST22147,Female,31,Home & Garden,5,481.7691595,Credit Card,26-05-2024,Forum Istanbul
INV22148,CUST22148,Male,29,Clothing,2,90.3227801,Debit Card,04-05-2023,Zorlu Center
INV22149,CUST22149,Female,63,Electronics,5,286.7585733,Debit Card,20-08-2024,Viaport Outlet
INV22150,CUST22150,Male,44,Electronics,7,421.772765,Credit Card,20-08-2023,Cevahir AVM
INV22151,CUST22151,Male,37,Sports,6,437.5991737,Cash,30-09-2023,Emaar Square Mall
INV22152,CUST22152,Male,25,Clothing,3,331.2509742,Credit Card,02-03-2023,Emaar Square Mall
INV22153,CUST22153,Female,44,Toys,2,178.8390539,Debit Card,25-02-2023,Emaar Square Mall
INV22154,CUST22154,Male,56,Toys,5,220.9025386,Credit Card,12-09-2024,Cevahir AVM
INV22155,CUST22155,Male,28,Electronics,8,140.380201,Cash,30-08-2024,Forum Istanbul
INV22156,CUST22156,Female,18,Clothing,8,310.6066835,Credit Card,02-01-2024,Mall of Istanbul
INV22157,CUST22157,Male,56,Home & Garden,3,338.5343654,Cash,30-05-2024,Viaport Outlet
INV22158,CUST22158,Female,43,Home & Garden,2,455.0720056,Credit Card,13-07-2023,Cevahir AVM
INV22159,CUST22159,Male,40,Clothing,9,319.6338749,Cash,20-06-2024,Zorlu Center
INV22160,CUST22160,Male,41,Electronics,8,445.2814583,Cash,04-09-2023,Viaport Outlet
INV22161,CUST22161,Female,38,Sports,9,274.8834814,Credit Card,14-02-2024,Viaport Outlet
INV22162,CUST22162,Male,45,Electronics,4,253.4086958,Debit Card,27-06-2024,Emaar Square Mall
INV22163,CUST22163,Male,34,Home & Garden,3,460.5662292,Cash,19-01-2024,Kanyon
INV22164,CUST22164,Female,50,Sports,7,289.6677557,Credit Card,09-10-2023,Istinye Park
INV22165,CUST22165,Male,21,Clothing,7,12.88617742,Cash,31-08-2024,Zorlu Center
INV22166,CUST22166,Male,53,Toys,9,68.04915736,Debit Card,01-08-2024,Istinye Park
INV22167,CUST22167,Male,43,Electronics,3,162.5160531,Debit Card,06-12-2023,Forum Istanbul
INV22168,CUST22168,Female,58,Home & Garden,2,353.8007196,Credit Card,14-07-2023,Kanyon
INV22169,CUST22169,Male,48,Electronics,7,178.4374783,Cash,10-07-2024,Metrocity
INV22170,CUST22170,Male,27,Clothing,5,48.45054228,Credit Card,26-05-2023,Kanyon
INV22171,CUST22171,Female,61,Clothing,8,450.6988089,Debit Card,02-12-2023,Kanyon
INV22172,CUST22172,Female,19,Home & Garden,5,243.8753969,Cash,05-04-2024,Zorlu Center
INV22173,CUST22173,Male,56,Clothing,5,428.1016879,Debit Card,06-01-2023,Metrocity
INV22174,CUST22174,Female,62,Clothing,5,144.1283349,Credit Card,27-06-2024,Metrocity
INV22175,CUST22175,Male,54,Toys,4,278.6714383,Cash,05-04-2023,Forum Istanbul
INV22176,CUST22176,Female,40,Sports,1,187.7105768,Debit Card,07-04-2023,Istinye Park
INV22177,CUST22177,Male,49,Electronics,1,348.9542571,Debit Card,14-10-2023,Cevahir AVM
INV22178,CUST22178,Female,38,Toys,1,43.22123476,Debit Card,25-10-2023,Forum Istanbul
INV22179,CUST22179,Male,47,Home & Garden,1,313.8155782,Debit Card,15-09-2023,Mall of Istanbul
INV22180,CUST22180,Male,25,Toys,6,44.72462577,Credit Card,10-09-2024,Istinye Park
INV22181,CUST22181,Male,32,Clothing,1,139.1408308,Cash,03-10-2023,Cevahir AVM
INV22182,CUST22182,Male,55,Home & Garden,3,206.8903787,Credit Card,14-06-2023,Metropol AVM
INV22183,CUST22183,Male,32,Home & Garden,7,407.1462788,Credit Card,18-01-2024,Forum Istanbul
INV22184,CUST22184,Male,20,Toys,1,412.5582098,Cash,01-03-2024,Forum Istanbul
INV22185,CUST22185,Male,42,Toys,9,272.0829937,Cash,11-09-2023,Viaport Outlet
INV22186,CUST22186,Male,46,Clothing,1,79.92748587,Cash,27-04-2023,Zorlu Center
INV22187,CUST22187,Male,18,Clothing,4,219.9787088,Cash,09-09-2024,Kanyon
INV22188,CUST22188,Male,54,Sports,9,461.5208127,Debit Card,07-04-2023,Kanyon
INV22189,CUST22189,Female,51,Toys,3,414.9179434,Credit Card,14-06-2023,Viaport Outlet
INV22190,CUST22190,Female,28,Sports,9,334.9331175,Credit Card,06-01-2024,Kanyon
INV22191,CUST22191,Female,55,Clothing,8,305.549216,Credit Card,12-02-2023,Istinye Park
INV22192,CUST22192,Male,36,Electronics,1,231.497429,Debit Card,12-05-2023,Metropol AVM
INV22193,CUST22193,Female,42,Electronics,1,317.3628137,Debit Card,06-09-2023,Mall of Istanbul
INV22194,CUST22194,Male,54,Clothing,7,424.5634226,Cash,04-12-2023,Zorlu Center
INV22195,CUST22195,Male,35,Home & Garden,2,166.8766425,Credit Card,11-06-2023,Metropol AVM
INV22196,CUST22196,Female,34,Clothing,2,410.9251665,Debit Card,12-03-2024,Viaport Outlet
INV22197,CUST22197,Male,30,Toys,3,177.4649919,Credit Card,07-07-2024,Forum Istanbul
INV22198,CUST22198,Female,24,Clothing,5,212.2448555,Debit Card,10-08-2023,Emaar Square Mall
INV22199,CUST22199,Male,34,Electronics,9,360.1773776,Debit Card,11-01-2023,Mall of Istanbul
INV22200,CUST22200,Male,37,Electronics,7,458.1853644,Credit Card,04-02-2023,Cevahir AVM
INV22201,CUST22201,Male,51,Electronics,3,478.6714574,Cash,26-03-2024,Istinye Park
INV22202,CUST22202,Male,35,Toys,7,18.98819894,Cash,25-05-2023,Emaar Square Mall
INV22203,CUST22203,Male,60,Sports,8,388.2722558,Debit Card,31-07-2023,Zorlu Center
INV22204,CUST22204,Female,23,Clothing,8,379.6146341,Credit Card,07-09-2024,Zorlu Center
INV22205,CUST22205,Male,50,Clothing,2,306.1140018,Debit Card,09-02-2023,Istinye Park
INV22206,CUST22206,Female,37,Home & Garden,9,224.5824138,Credit Card,05-08-2023,Emaar Square Mall
INV22207,CUST22207,Female,62,Clothing,6,260.0997032,Credit Card,02-06-2023,Metropol AVM
INV22208,CUST22208,Female,48,Toys,3,341.7718222,Cash,19-03-2024,Forum Istanbul
INV22209,CUST22209,Female,28,Home & Garden,2,325.6735715,Cash,15-09-2024,Cevahir AVM
INV22210,CUST22210,Male,28,Toys,4,99.02333008,Credit Card,16-03-2024,Metropol AVM
INV22211,CUST22211,Female,51,Electronics,4,467.9066571,Cash,11-07-2023,Istinye Park
INV22212,CUST22212,Male,49,Toys,6,462.1358061,Debit Card,18-09-2023,Cevahir AVM
INV22213,CUST22213,Male,59,Toys,3,82.52917091,Credit Card,06-02-2024,Metrocity
INV22214,CUST22214,Male,36,Home & Garden,4,421.5427815,Debit Card,23-02-2023,Zorlu Center
INV22215,CUST22215,Female,56,Home & Garden,6,309.1654516,Cash,27-02-2023,Emaar Square Mall
INV22216,CUST22216,Male,39,Sports,1,34.52018358,Debit Card,12-06-2024,Istinye Park
INV22217,CUST22217,Female,64,Toys,8,337.5011455,Cash,06-07-2023,Viaport Outlet
INV22218,CUST22218,Male,43,Home & Garden,1,29.75034036,Cash,06-07-2023,Zorlu Center
INV22219,CUST22219,Female,52,Clothing,2,132.1721498,Cash,30-07-2023,Metropol AVM
INV22220,CUST22220,Female,22,Toys,8,269.6787814,Cash,11-11-2023,Istinye Park
INV22221,CUST22221,Female,54,Home & Garden,1,499.6306519,Credit Card,09-10-2023,Cevahir AVM
INV22222,CUST22222,Male,40,Electronics,7,284.4197006,Credit Card,20-06-2023,Forum Istanbul
INV22223,CUST22223,Male,57,Sports,9,322.9958051,Credit Card,25-05-2024,Viaport Outlet
INV22224,CUST22224,Female,49,Toys,5,264.157184,Credit Card,12-02-2024,Kanyon
INV22225,CUST22225,Male,60,Electronics,5,31.50881405,Credit Card,30-12-2023,Cevahir AVM
INV22226,CUST22226,Female,32,Home & Garden,2,432.2849062,Credit Card,11-10-2023,Metrocity
INV22227,CUST22227,Female,42,Clothing,6,76.11413822,Credit Card,08-03-2024,Cevahir AVM
INV22228,CUST22228,Female,32,Clothing,6,191.2363167,Credit Card,16-04-2024,Viaport Outlet
INV22229,CUST22229,Female,59,Sports,1,330.1886254,Cash,27-01-2023,Viaport Outlet
INV22230,CUST22230,Female,62,Electronics,8,421.3985453,Credit Card,03-07-2023,Viaport Outlet
