invoice_no,customer_id,gender,age,category,quantity,price,payment_method,invoice_date,shopping_mall
I331621,C315526,Male,54,Cosmetics,1,40.66,Cash,04-08-2022,Kanyon
I305679,C243037,Male,49,Toys,5,179.2,Debit Card,26-07-2022,Metrocity
I486065,C118879,Female,24,Clothing,3,900.24,Credit Card,17-10-2022,Metropol AVM
I663025,C333344,Male,30,Clothing,5,1500.4,Credit Card,01-12-2022,Cevahir AVM
I209940,C512631,Male,63,Clothing,2,600.16,Credit Card,31-03-2022,Viaport Outlet
I120148,C143781,Female,33,Shoes,2,1200.34,Credit Card,23-12-2022,Istinye Park
I122797,C155781,Male,57,Cosmetics,1,40.66,Cash,02-06-2022,Mall of Istanbul
I223116,C198772,Male,27,Clothing,4,1200.32,Cash,17-01-2022,Mall of Istanbul
I273577,C323198,Female,61,Clothing,3,900.24,Cash,19-05-2022,Forum Istanbul
I274422,C115590,Male,52,Shoes,5,3000.85,Cash,01-01-2023,Kanyon
I331643,C161698,Female,50,Food & Beverage,1,5.23,Debit Card,03-05-2023,Zorlu Center
I565452,C204752,Male,35,Clothing,5,1500.4,Cash,19-07-2022,Kanyon
I286045,C100507,Female,48,Toys,3,107.52,Cash,06-03-2022,Emaar Square Mall
I298437,C596756,Female,66,Technology,4,4200,Debit Card,16-04-2022,Emaar Square Mall
I576872,C312903,Male,42,Toys,5,179.2,Credit Card,08-01-2022,Mall of Istanbul
I766386,C226784,Female,62,Shoes,2,1200.34,Credit Card,13-07-2022,Metropol AVM
I664218,C631970,Male,46,Books,3,45.45,Cash,13-10-2022,Mall of Istanbul
I226682,C160596,Male,39,Food & Beverage,5,26.15,Debit Card,09-05-2022,Kanyon
I266237,C337971,Male,27,Clothing,4,1200.32,Credit Card,25-10-2022,Istinye Park
I306737,C281211,Female,35,Technology,2,2100,Debit Card,22-10-2022,Mall of Istanbul
I248078,C316695,Female,30,Food & Beverage,4,20.92,Cash,30-05-2022,Metropol AVM
I273492,C326970,Male,48,Toys,1,35.84,Credit Card,07-06-2022,Mall of Istanbul
I289795,C261942,Female,27,Shoes,4,2400.68,Credit Card,08-09-2022,Metrocity
I120835,C192147,Female,27,Food & Beverage,1,5.23,Credit Card,18-09-2022,Kanyon
I223761,C375559,Male,41,Toys,4,143.36,Debit Card,26-07-2022,Kanyon
I191966,C249901,Female,28,Clothing,2,600.16,Cash,25-01-2023,Zorlu Center
I211167,C146738,Female,19,Clothing,2,600.16,Credit Card,12-06-2022,Metrocity
I175614,C765432,Female,64,Toys,2,71.68,Cash,27-07-2022,Metropol AVM
I152250,C254153,Female,27,Clothing,1,300.08,Debit Card,25-03-2022,Metropol AVM
I681056,C599109,Female,36,Books,3,45.45,Cash,25-10-2022,Emaar Square Mall
I119120,C135162,Female,50,Food & Beverage,4,20.92,Cash,12-12-2022,Viaport Outlet
I239040,C260468,Male,29,Shoes,3,1800.51,Credit Card,04-07-2022,Mall of Istanbul
I598989,C359322,Male,46,Technology,4,4200,Cash,09-11-2022,Istinye Park
I119978,C954778,Male,42,Toys,3,107.52,Credit Card,18-07-2022,Metrocity
I170565,C262473,Female,51,Technology,2,2100,Debit Card,02-02-2022,Forum Istanbul
I143195,C305576,Male,60,Cosmetics,2,81.32,Credit Card,28-09-2022,Mall of Istanbul
I185718,C375449,Female,20,Cosmetics,2,81.32,Cash,12-07-2022,Forum Istanbul
I819196,C261367,Female,22,Clothing,3,900.24,Cash,15-05-2022,Mall of Istanbul
I528841,C211457,Male,40,Clothing,5,1500.4,Cash,15-02-2023,Emaar Square Mall
I224871,C106133,Male,69,Cosmetics,4,162.64,Credit Card,08-05-2022,Kanyon
I115696,C233022,Female,43,Cosmetics,5,203.3,Debit Card,25-04-2022,Emaar Square Mall
I632674,C837885,Female,60,Clothing,3,900.24,Cash,13-05-2022,Istinye Park
I285049,C880650,Male,52,Shoes,1,600.17,Credit Card,08-02-2022,Kanyon
I645139,C172204,Female,38,Food & Beverage,5,26.15,Credit Card,03-03-2023,Istinye Park
I112690,C309927,Female,24,Food & Beverage,5,26.15,Credit Card,22-08-2022,Mall of Istanbul
I332847,C827434,Male,67,Shoes,3,1800.51,Credit Card,21-09-2022,Mall of Istanbul
I327006,C207871,Female,54,Clothing,5,1500.4,Credit Card,04-03-2022,Metrocity
I271591,C205483,Male,55,Food & Beverage,2,10.46,Cash,10-12-2022,Kanyon
I992561,C196149,Male,32,Cosmetics,2,81.32,Cash,13-11-2022,Cevahir AVM
I250365,C809683,Male,44,Toys,2,71.68,Cash,23-01-2022,Kanyon
I199073,C336317,Male,55,Shoes,3,1800.51,Cash,07-05-2022,Mall of Istanbul
I734674,C304326,Female,38,Clothing,5,1500.4,Credit Card,05-06-2022,Metrocity
I105709,C143718,Male,26,Clothing,3,900.24,Cash,07-09-2022,Emaar Square Mall
I234165,C264437,Female,34,Cosmetics,3,121.98,Credit Card,30-09-2022,Istinye Park
I296469,C212400,Female,55,Cosmetics,5,203.3,Cash,06-09-2022,Kanyon
I248653,C264869,Female,39,Cosmetics,1,40.66,Cash,11-06-2022,Kanyon
I140499,C228735,Male,24,Clothing,5,1500.4,Cash,11-10-2022,Mall of Istanbul
I796185,C315526,Female,55,Clothing,2,600.16,Credit Card,14-02-2022,Emaar Square Mall
I299630,C228532,Female,45,Shoes,3,1800.51,Debit Card,31-12-2022,Mall of Istanbul
I331680,C301754,Female,46,Clothing,5,1500.4,Debit Card,15-07-2022,Forum Istanbul
I227589,C125845,Female,20,Clothing,5,1500.4,Credit Card,25-06-2022,Metropol AVM
I294403,C612261,Female,36,Clothing,1,300.08,Cash,27-01-2022,Metropol AVM
I295533,C239234,Female,43,Books,2,30.3,Cash,06-05-2022,Istinye Park
I216565,C699733,Female,57,Clothing,2,600.16,Cash,20-02-2022,Kanyon
I278942,C237499,Female,37,Food & Beverage,4,20.92,Credit Card,21-07-2022,Metropol AVM
I279602,C180499,Female,41,Books,3,45.45,Cash,19-01-2022,Viaport Outlet
I896472,C146493,Female,24,Food & Beverage,2,10.46,Credit Card,13-09-2022,Istinye Park
I136415,C294062,Female,41,Cosmetics,2,81.32,Credit Card,15-06-2022,Cevahir AVM
I217735,C328166,Female,51,Shoes,1,600.17,Cash,28-01-2023,Mall of Istanbul
I135954,C126394,Male,59,Clothing,4,1200.32,Debit Card,08-07-2022,Metrocity
I121074,C102275,Female,49,Clothing,4,1200.32,Credit Card,01-02-2023,Mall of Istanbul
I473226,C887674,Female,68,Toys,3,107.52,Cash,03-04-2022,Metropol AVM
I199120,C232529,Male,58,Food & Beverage,2,10.46,Debit Card,01-11-2022,Zorlu Center
I187876,C335360,Female,29,Toys,2,71.68,Cash,13-01-2022,Metropol AVM
I532576,C134039,Female,53,Food & Beverage,4,20.92,Debit Card,04-01-2022,Emaar Square Mall
I303998,C260468,Female,18,Clothing,5,1500.4,Credit Card,16-11-2022,Mall of Istanbul
I704327,C149082,Female,32,Cosmetics,1,40.66,Cash,01-05-2023,Metrocity
I136577,C351228,Female,32,Food & Beverage,3,15.69,Credit Card,11-05-2022,Kanyon
I829233,C139231,Female,50,Clothing,5,1500.4,Cash,05-03-2022,Metropol AVM
I187635,C176992,Female,19,Food & Beverage,2,10.46,Credit Card,11-03-2022,Istinye Park
I199648,C292842,Male,55,Food & Beverage,4,20.92,Credit Card,20-01-2023,Mall of Istanbul
I284319,C219366,Female,48,Clothing,2,600.16,Cash,11-01-2022,Kanyon
I162493,C433311,Male,28,Cosmetics,1,40.66,Credit Card,12-04-2022,Emaar Square Mall
I789070,C313632,Female,69,Toys,4,143.36,Cash,17-10-2022,Metropol AVM
I242916,C218750,Male,67,Cosmetics,4,162.64,Cash,21-10-2022,Viaport Outlet
I114977,C332869,Male,25,Toys,4,143.36,Credit Card,02-04-2022,Mall of Istanbul
I219578,C218706,Male,49,Clothing,2,600.16,Cash,02-04-2022,Viaport Outlet
I695318,C224474,Female,59,Cosmetics,5,203.3,Cash,02-12-2023,Mall of Istanbul
I323498,C108993,Female,37,Souvenir,2,23.46,Credit Card,04-12-2022,Cevahir AVM
I266866,C218634,Male,51,Food & Beverage,3,15.69,Credit Card,09-11-2022,Mall of Istanbul
I262596,C240135,Male,33,Books,1,15.15,Cash,13-03-2022,Istinye Park
I137522,C126809,Female,18,Shoes,2,1200.34,Cash,27-03-2022,Metropol AVM
I670074,C238897,Female,24,Clothing,2,600.16,Cash,10-09-2022,Kanyon
I147913,C837731,Female,29,Clothing,1,300.08,Credit Card,06-10-2022,Forum Istanbul
I206024,C238746,Male,38,Clothing,1,300.08,Credit Card,29-01-2023,Metrocity
I326664,C119440,Female,25,Food & Beverage,2,10.46,Credit Card,09-04-2022,Mall of Istanbul
I841623,C184477,Female,53,Books,2,30.3,Credit Card,20-06-2022,Metrocity
I131865,C219059,Male,40,Shoes,4,2400.68,Cash,29-01-2023,Mall of Istanbul
I143101,C899229,Female,52,Cosmetics,2,81.32,Credit Card,16-09-2022,Emaar Square Mall
I367083,C111592,Female,44,Souvenir,1,11.73,Cash,04-03-2022,Metrocity
I147473,C173469,Female,25,Clothing,5,1500.4,Debit Card,01-04-2023,Istinye Park
I571963,C272462,Male,69,Clothing,4,1200.32,Debit Card,14-08-2022,Metrocity
I118664,C711328,Female,60,Toys,5,179.2,Cash,19-02-2022,Mall of Istanbul
I105346,C167100,Female,67,Souvenir,5,58.65,Cash,14-05-2022,Istinye Park
I106058,C335089,Male,26,Food & Beverage,3,15.69,Debit Card,11-04-2022,Kanyon
I275029,C315453,Male,59,Toys,2,71.68,Cash,02-01-2022,Metropol AVM
I101769,C321053,Male,61,Food & Beverage,5,26.15,Debit Card,18-04-2022,Viaport Outlet
I209634,C784748,Female,66,Clothing,1,300.08,Credit Card,17-06-2022,Metropol AVM
I117699,C702086,Female,38,Shoes,1,600.17,Credit Card,01-04-2023,Metrocity
I261059,C184417,Male,44,Clothing,3,900.24,Credit Card,01-07-2022,Istinye Park
I903644,C289704,Female,53,Clothing,1,300.08,Credit Card,08-06-2022,Forum Istanbul
I717704,C190639,Male,65,Cosmetics,4,162.64,Cash,23-01-2023,Zorlu Center
I129821,C182769,Female,62,Technology,5,5250,Cash,03-08-2023,Istinye Park
I191359,C699733,Female,29,Clothing,5,1500.4,Credit Card,09-10-2022,Metrocity
I911884,C185251,Female,38,Technology,5,5250,Credit Card,31-08-2022,Metrocity
I496168,C261367,Male,65,Clothing,4,1200.32,Credit Card,03-12-2022,Mall of Istanbul
I237830,C211664,Female,38,Technology,1,1050,Credit Card,05-11-2022,Kanyon
I244886,C433311,Female,67,Books,3,45.45,Credit Card,28-01-2023,Cevahir AVM
I375873,C109489,Female,51,Souvenir,4,46.92,Credit Card,31-10-2022,Mall of Istanbul
I837508,C442345,Male,46,Clothing,3,900.24,Credit Card,16-01-2022,Mall of Istanbul
I230775,C155781,Female,39,Food & Beverage,1,5.23,Credit Card,04-08-2022,Metropol AVM
I227376,C212400,Female,30,Souvenir,1,11.73,Cash,31-12-2022,Kanyon
I228787,C114989,Female,57,Shoes,5,3000.85,Debit Card,12-01-2022,Istinye Park
I287814,C220743,Male,38,Food & Beverage,1,5.23,Cash,02-05-2022,Kanyon
I581931,C726021,Female,40,Clothing,1,300.08,Credit Card,21-08-2022,Metropol AVM
I413656,C222874,Female,61,Technology,5,5250,Cash,21-04-2022,Kanyon
I690620,C286611,Female,38,Food & Beverage,2,10.46,Credit Card,31-03-2022,Mall of Istanbul
I926409,C345926,Female,43,Clothing,2,600.16,Credit Card,14-04-2022,Mall of Istanbul
I428936,C665949,Male,41,Technology,5,5250,Cash,01-02-2022,Metropol AVM
I144042,C144162,Female,67,Food & Beverage,1,5.23,Debit Card,30-09-2022,Viaport Outlet
I277990,C209077,Female,27,Food & Beverage,3,15.69,Cash,27-02-2023,Metrocity
I906695,C576410,Female,41,Shoes,1,600.17,Debit Card,24-05-2022,Mall of Istanbul
I548938,C220743,Female,26,Technology,4,4200,Credit Card,29-12-2022,Metrocity
I107363,C317968,Female,18,Cosmetics,3,121.98,Debit Card,30-12-2022,Istinye Park
I104233,C120164,Male,58,Clothing,2,600.16,Credit Card,30-01-2022,Metrocity
I170911,C100507,Female,25,Food & Beverage,3,15.69,Cash,01-05-2023,Kanyon
I208738,C115590,Female,49,Food & Beverage,1,5.23,Cash,19-07-2022,Metrocity
I266272,C121526,Female,30,Shoes,2,1200.34,Debit Card,17-04-2022,Forum Istanbul
I840318,C605200,Female,25,Toys,2,71.68,Credit Card,18-01-2022,Metrocity
I283814,C223000,Female,22,Food & Beverage,2,10.46,Credit Card,22-08-2022,Mall of Istanbul
I167556,C637786,Female,68,Clothing,5,1500.4,Cash,16-01-2023,Metropol AVM
I177098,C103240,Female,54,Clothing,5,1500.4,Debit Card,01-05-2023,Forum Istanbul
I750478,C209245,Male,42,Toys,1,35.84,Debit Card,18-02-2023,Metropol AVM
I173724,C256755,Female,34,Souvenir,5,58.65,Credit Card,01-07-2023,Zorlu Center
I258771,C318714,Female,23,Clothing,3,900.24,Debit Card,08-08-2022,Metropol AVM
I230729,C606418,Male,68,Cosmetics,5,203.3,Debit Card,15-06-2022,Mall of Istanbul
I237840,C328577,Female,64,Clothing,4,1200.32,Credit Card,04-11-2022,Metropol AVM
I996682,C193044,Male,34,Cosmetics,2,81.32,Cash,05-02-2022,Istinye Park
I258221,C219366,Female,31,Clothing,3,900.24,Credit Card,08-03-2022,Mall of Istanbul
I166548,C262584,Female,62,Toys,1,35.84,Cash,28-11-2022,Metrocity
I494196,C104500,Male,31,Shoes,2,1200.34,Credit Card,12-02-2022,Forum Istanbul
I678471,C307765,Female,23,Clothing,3,900.24,Cash,15-08-2022,Zorlu Center
I263625,C298229,Male,31,Shoes,4,2400.68,Credit Card,04-04-2022,Istinye Park
I752782,C247455,Female,65,Clothing,4,1200.32,Debit Card,16-12-2022,Istinye Park
I213728,C311718,Female,29,Clothing,2,600.16,Credit Card,12-08-2022,Istinye Park
I195957,C192474,Male,66,Shoes,5,3000.85,Credit Card,11-02-2022,Metrocity
I287533,C721994,Female,44,Technology,4,4200,Cash,25-02-2022,Mall of Istanbul
I213015,C199941,Male,24,Technology,1,1050,Credit Card,10-12-2022,Viaport Outlet
I637585,C139231,Female,18,Food & Beverage,1,5.23,Debit Card,21-05-2022,Cevahir AVM
I918091,C216619,Male,44,Souvenir,1,11.73,Credit Card,19-01-2022,Metrocity
I178300,C207349,Female,59,Books,2,30.3,Cash,12-02-2022,Mall of Istanbul
I346793,C258404,Female,35,Clothing,1,300.08,Cash,13-07-2022,Cevahir AVM
I127952,C308352,Male,46,Food & Beverage,2,10.46,Credit Card,06-10-2022,Mall of Istanbul
I178158,C261457,Male,37,Cosmetics,2,81.32,Credit Card,29-06-2022,Metropol AVM
I168721,C319478,Female,27,Cosmetics,2,81.32,Debit Card,02-07-2022,Cevahir AVM
I152922,C104942,Female,57,Cosmetics,5,203.3,Cash,07-06-2022,Zorlu Center
I324494,C331851,Female,28,Clothing,2,600.16,Cash,20-02-2023,Metrocity
I129123,C331030,Female,20,Clothing,1,300.08,Credit Card,28-01-2023,Kanyon
I854715,C262302,Male,59,Clothing,4,1200.32,Debit Card,10-05-2022,Kanyon
I212868,C149528,Female,23,Food & Beverage,3,15.69,Cash,04-08-2022,Istinye Park
I240028,C268585,Male,28,Clothing,1,300.08,Cash,14-08-2022,Zorlu Center
I970274,C320324,Female,35,Food & Beverage,1,5.23,Credit Card,05-06-2022,Istinye Park
I991381,C336305,Female,26,Cosmetics,3,121.98,Credit Card,04-11-2022,Forum Istanbul
I218376,C261380,Male,18,Food & Beverage,2,10.46,Cash,13-03-2022,Cevahir AVM
I100412,C333344,Female,35,Food & Beverage,2,10.46,Credit Card,18-09-2022,Metrocity
I726077,C143851,Female,39,Food & Beverage,4,20.92,Credit Card,04-03-2022,Metropol AVM
I107878,C240770,Female,60,Clothing,3,900.24,Cash,07-09-2022,Metrocity
I443032,C196044,Female,19,Clothing,4,1200.32,Cash,23-12-2022,Metropol AVM
I299090,C289454,Female,40,Food & Beverage,1,5.23,Credit Card,19-03-2022,Metrocity
I267154,C907582,Female,35,Clothing,4,1200.32,Credit Card,05-11-2022,Mall of Istanbul
I205775,C256942,Male,18,Souvenir,4,46.92,Cash,01-01-2023,Metrocity
I139475,C134562,Female,52,Toys,5,179.2,Debit Card,13-01-2022,Mall of Istanbul
I306236,C228532,Female,20,Souvenir,2,23.46,Cash,27-01-2023,Metropol AVM
I289810,C319084,Female,54,Clothing,2,600.16,Cash,06-05-2022,Metropol AVM
I141520,C183393,Female,43,Food & Beverage,4,20.92,Cash,03-06-2023,Mall of Istanbul
I335396,C144227,Female,23,Shoes,5,3000.85,Cash,29-06-2022,Zorlu Center
I468192,C308352,Female,65,Clothing,5,1500.4,Cash,05-12-2022,Metrocity
I128106,C252029,Female,18,Clothing,1,300.08,Cash,09-06-2022,Mall of Istanbul
I280200,C582893,Male,25,Souvenir,5,58.65,Cash,10-09-2022,Kanyon
I514541,C184990,Female,58,Clothing,2,600.16,Credit Card,18-01-2023,Zorlu Center
I123715,C224474,Male,23,Technology,4,4200,Credit Card,02-05-2022,Mall of Istanbul
I317303,C210123,Female,46,Toys,3,107.52,Cash,13-12-2022,Forum Istanbul
I243065,C332193,Male,47,Clothing,2,600.16,Credit Card,14-10-2022,Kanyon
I466832,C287783,Female,25,Cosmetics,4,162.64,Credit Card,19-03-2022,Mall of Istanbul
I320854,C149528,Female,27,Food & Beverage,1,5.23,Cash,18-01-2023,Kanyon
I513325,C241442,Female,52,Books,3,45.45,Cash,27-01-2023,Kanyon
I812677,C253299,Female,59,Clothing,2,600.16,Credit Card,03-08-2023,Metrocity
I332890,C757799,Female,38,Cosmetics,4,162.64,Debit Card,12-08-2022,Mall of Istanbul
I282341,C239532,Female,60,Clothing,1,300.08,Cash,05-04-2022,Istinye Park
I235567,C288544,Male,32,Technology,4,4200,Cash,10-04-2022,Metropol AVM
I194038,C402830,Female,40,Shoes,2,1200.34,Cash,01-12-2022,Mall of Istanbul
I192015,C303507,Female,53,Shoes,5,3000.85,Cash,23-02-2022,Mall of Istanbul
I312215,C305425,Male,34,Clothing,3,900.24,Credit Card,19-04-2022,Kanyon
I105277,C337644,Female,30,Clothing,4,1200.32,Cash,21-02-2023,Kanyon
I245804,C113738,Male,59,Technology,2,2100,Debit Card,05-06-2022,Emaar Square Mall
I180221,C118879,Female,37,Cosmetics,1,40.66,Debit Card,27-09-2022,Metropol AVM
I742843,C250065,Female,40,Cosmetics,4,162.64,Cash,27-01-2023,Istinye Park
I955803,C837885,Male,46,Toys,3,107.52,Cash,21-09-2022,Metrocity
I167968,C254153,Male,45,Cosmetics,5,203.3,Debit Card,03-05-2022,Kanyon
I281666,C234631,Male,44,Shoes,3,1800.51,Cash,16-11-2022,Mall of Istanbul
I267147,C189683,Female,54,Books,5,75.75,Credit Card,09-07-2022,Metrocity
I857655,C307201,Female,45,Cosmetics,4,162.64,Credit Card,01-03-2022,Kanyon
I333522,C126394,Female,38,Clothing,1,300.08,Cash,20-02-2022,Kanyon
I286785,C973398,Female,45,Food & Beverage,3,15.69,Credit Card,25-04-2022,Metropol AVM
I263911,C264585,Female,55,Clothing,3,900.24,Cash,24-08-2022,Mall of Istanbul
I145367,C229001,Male,26,Clothing,5,1500.4,Cash,28-10-2022,Metropol AVM
I176375,C192403,Female,26,Clothing,5,1500.4,Credit Card,22-03-2022,Istinye Park
I220431,C272918,Female,62,Clothing,1,300.08,Cash,28-10-2022,Metrocity
I103083,C726021,Female,48,Cosmetics,4,162.64,Cash,15-02-2022,Istinye Park
I286196,C184782,Male,41,Shoes,2,1200.34,Cash,02-12-2023,Metropol AVM
I204430,C799532,Male,46,Books,3,45.45,Cash,01-10-2022,Zorlu Center
I217177,C323715,Male,27,Cosmetics,4,162.64,Cash,31-08-2022,Istinye Park
I863172,C107694,Male,56,Clothing,3,900.24,Debit Card,24-01-2023,Mall of Istanbul
I169018,C289625,Male,31,Shoes,3,1800.51,Cash,22-02-2023,Istinye Park
I210310,C659738,Female,67,Cosmetics,1,40.66,Cash,18-02-2023,Kanyon
I156156,C124369,Female,63,Clothing,1,300.08,Cash,24-01-2022,Mall of Istanbul
I640474,C315453,Female,37,Shoes,4,2400.68,Cash,01-08-2023,Metrocity
I461556,C230543,Male,41,Food & Beverage,1,5.23,Cash,16-05-2022,Kanyon
I686361,C100507,Female,37,Clothing,2,600.16,Debit Card,02-05-2023,Viaport Outlet
I181132,C210060,Female,20,Shoes,3,1800.51,Credit Card,07-10-2022,Mall of Istanbul
I225759,C312384,Female,33,Toys,3,107.52,Cash,28-08-2022,Cevahir AVM
I483972,C227568,Female,65,Technology,3,3150,Credit Card,15-02-2023,Kanyon
I276289,C143507,Female,64,Toys,4,143.36,Cash,28-07-2022,Metrocity
I548188,C259377,Female,33,Clothing,1,300.08,Cash,08-08-2022,Mall of Istanbul
I329703,C290819,Male,39,Books,1,15.15,Cash,01-09-2022,Istinye Park
I269809,C290791,Male,37,Food & Beverage,1,5.23,Cash,01-06-2023,Metrocity
I264138,C318329,Female,58,Souvenir,1,11.73,Cash,04-07-2022,Forum Istanbul
I155916,C130347,Male,39,Shoes,2,1200.34,Cash,25-08-2022,Viaport Outlet
I204919,C132400,Female,52,Shoes,1,600.17,Debit Card,23-03-2022,Cevahir AVM
I281158,C292842,Male,47,Clothing,2,600.16,Credit Card,03-02-2022,Emaar Square Mall
I104437,C264631,Female,24,Cosmetics,5,203.3,Credit Card,20-06-2022,Mall of Istanbul
I129759,C212637,Female,47,Food & Beverage,1,5.23,Cash,03-07-2022,Metropol AVM
I277264,C199160,Female,56,Shoes,3,1800.51,Credit Card,07-05-2022,Forum Istanbul
I488893,C326496,Male,67,Shoes,4,2400.68,Cash,14-07-2022,Viaport Outlet
I316653,C226282,Male,53,Clothing,3,900.24,Credit Card,24-01-2022,Kanyon
I515252,C606418,Female,63,Food & Beverage,1,5.23,Credit Card,01-09-2022,Forum Istanbul
I257042,C290599,Female,55,Clothing,4,1200.32,Cash,19-10-2022,Kanyon
I986329,C270816,Male,51,Clothing,3,900.24,Debit Card,01-11-2023,Metropol AVM
I609620,C143461,Female,35,Clothing,2,600.16,Cash,12-06-2022,Metropol AVM
I141217,C107829,Female,50,Clothing,4,1200.32,Cash,26-07-2022,Metrocity
I765189,C277728,Female,49,Clothing,2,600.16,Cash,07-07-2022,Metrocity
I327284,C306283,Male,50,Clothing,1,300.08,Cash,30-01-2022,Metrocity
I306475,C126315,Female,47,Toys,3,107.52,Credit Card,02-09-2023,Kanyon
I264638,C245592,Female,26,Shoes,3,1800.51,Cash,23-01-2023,Mall of Istanbul
I589881,C220743,Male,60,Food & Beverage,2,10.46,Credit Card,12-06-2022,Kanyon
I182358,C157435,Female,63,Food & Beverage,1,5.23,Credit Card,20-12-2022,Metrocity
I332825,C203151,Male,53,Toys,4,143.36,Cash,03-06-2022,Mall of Istanbul
I389721,C305425,Female,59,Clothing,2,600.16,Credit Card,02-06-2023,Emaar Square Mall
I217005,C239069,Female,68,Food & Beverage,5,26.15,Debit Card,15-02-2022,Kanyon
I851499,C219598,Female,60,Shoes,3,1800.51,Credit Card,27-02-2022,Viaport Outlet
I483296,C260817,Male,30,Food & Beverage,5,26.15,Cash,07-02-2022,Cevahir AVM
I218182,C233134,Female,27,Food & Beverage,5,26.15,Credit Card,21-11-2022,Mall of Istanbul
I206486,C237330,Male,43,Cosmetics,4,162.64,Cash,27-02-2023,Kanyon
I147979,C772861,Female,58,Shoes,2,1200.34,Cash,07-03-2022,Zorlu Center
I132040,C941937,Female,42,Books,2,30.3,Cash,10-10-2022,Zorlu Center
I124097,C177872,Male,23,Clothing,1,300.08,Debit Card,21-08-2022,Mall of Istanbul
I138235,C225274,Female,68,Food & Beverage,3,15.69,Credit Card,10-09-2022,Cevahir AVM
I311082,C201325,Male,48,Clothing,3,900.24,Cash,08-08-2022,Kanyon
I331429,C267007,Female,66,Food & Beverage,2,10.46,Cash,12-07-2022,Kanyon
I131187,C155781,Male,59,Books,1,15.15,Cash,01-02-2022,Kanyon
I202097,C181160,Female,45,Toys,3,107.52,Credit Card,28-05-2022,Mall of Istanbul
I203623,C108639,Male,46,Clothing,4,1200.32,Credit Card,01-01-2023,Metrocity
I268254,C103773,Female,52,Shoes,5,3000.85,Credit Card,05-01-2022,Metrocity
I699392,C599109,Male,49,Food & Beverage,1,5.23,Cash,26-04-2022,Mall of Istanbul
I181123,C309733,Male,24,Food & Beverage,2,10.46,Cash,10-06-2022,Metrocity
I142644,C676484,Female,18,Books,5,75.75,Cash,02-08-2023,Mall of Istanbul
I127964,C184180,Female,62,Cosmetics,2,81.32,Credit Card,07-04-2022,Mall of Istanbul
I102790,C256457,Female,21,Clothing,5,1500.4,Debit Card,20-07-2022,Cevahir AVM
I312967,C233646,Male,60,Food & Beverage,1,5.23,Cash,14-08-2022,Emaar Square Mall
I190555,C140342,Male,62,Souvenir,4,46.92,Cash,01-06-2022,Kanyon
I198140,C291291,Female,28,Clothing,2,600.16,Cash,25-03-2022,Kanyon
I644431,C202349,Female,18,Shoes,1,600.17,Credit Card,24-01-2022,Metrocity
I236340,C262483,Male,28,Clothing,1,300.08,Credit Card,20-01-2023,Metrocity
I143972,C199461,Female,20,Food & Beverage,3,15.69,Debit Card,01-05-2022,Emaar Square Mall
I337278,C194305,Female,63,Cosmetics,4,162.64,Cash,17-08-2022,Metrocity
I175267,C256100,Male,51,Clothing,1,300.08,Debit Card,26-10-2022,Kanyon
I216536,C168008,Male,26,Clothing,3,900.24,Credit Card,03-09-2022,Mall of Istanbul
I436391,C702086,Female,20,Clothing,4,1200.32,Credit Card,04-04-2022,Kanyon
I485965,C188432,Male,20,Clothing,1,300.08,Credit Card,08-12-2022,Istinye Park
I440363,C338429,Male,28,Toys,2,71.68,Cash,17-04-2022,Zorlu Center
I272170,C153963,Female,35,Souvenir,4,46.92,Cash,26-08-2022,Emaar Square Mall
I280304,C302660,Female,45,Clothing,1,300.08,Cash,09-11-2022,Kanyon
I373955,C196769,Female,69,Food & Beverage,4,20.92,Cash,19-05-2022,Mall of Istanbul
I430806,C230696,Female,18,Clothing,5,1500.4,Credit Card,02-03-2022,Emaar Square Mall
I142857,C118879,Male,58,Clothing,5,1500.4,Cash,07-05-2022,Kanyon
I334068,C208415,Female,35,Clothing,4,1200.32,Credit Card,01-11-2023,Mall of Istanbul
I240307,C231207,Male,24,Clothing,2,600.16,Debit Card,20-01-2023,Metrocity
I363776,C212632,Female,44,Cosmetics,4,162.64,Credit Card,17-01-2022,Metrocity
I202240,C152838,Male,68,Books,5,75.75,Credit Card,20-02-2022,Kanyon
I116477,C297779,Male,61,Clothing,2,600.16,Credit Card,16-05-2022,Metrocity
I279652,C884426,Male,37,Food & Beverage,5,26.15,Debit Card,16-04-2022,Zorlu Center
I108072,C242037,Female,38,Shoes,4,2400.68,Cash,27-04-2022,Cevahir AVM
I125211,C592075,Female,30,Clothing,4,1200.32,Cash,10-06-2022,Metrocity
I864926,C316289,Female,64,Cosmetics,5,203.3,Credit Card,01-11-2022,Kanyon
I200706,C258947,Male,69,Cosmetics,1,40.66,Credit Card,20-02-2023,Mall of Istanbul
I218244,C208840,Female,56,Clothing,1,300.08,Credit Card,11-09-2022,Mall of Istanbul
I225195,C911768,Male,61,Cosmetics,2,81.32,Cash,07-07-2022,Mall of Istanbul
I334799,C107092,Female,34,Books,3,45.45,Credit Card,10-03-2022,Kanyon
I142537,C120935,Female,47,Clothing,5,1500.4,Cash,16-04-2022,Mall of Istanbul
I283608,C182495,Male,39,Food & Beverage,1,5.23,Credit Card,27-10-2022,Forum Istanbul
I124672,C208250,Female,47,Cosmetics,5,203.3,Credit Card,18-01-2023,Metrocity
